,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
1231,1,0.1707390341376532,-0.7795480796492813,-2.4548276243184275,-0.7795480773211387,-2.4548276234802904,1,0.3414702097672746,-0.3414702097672746,0.5872072226258065,0,0,0,1,0,0,0,1
1232,1,0.1707676914025823,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.4117290577672745,-0.4117290577672746,0.5872072226258065,1,0,0,0,0,0,1,0
1233,1,0.1711561804903052,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.07899638423272543,0.07899638423272537,-1.1386324304753372,0,0,0,1,1,0,0,0
1234,1,0.17133006329329598,0.3372037328002173,-0.7735603854974101,0.3372037327462976,-0.7735603832592121,1,0.3914865607672746,-0.3914865607672746,-0.8956060303447679,0,0,1,0,0,0,0,1
1235,1,0.17224838857997102,-1.3379239811278356,0.9077068533236076,-1.337923982354857,0.907706856961866,1,0.09464949176727457,-0.0946494917672746,-0.6772344824013579,0,1,0,0,0,1,0,0
1236,1,0.17245265239314975,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,0.14899855776727455,-0.1489985577672746,-0.7265441867756763,0,1,0,0,0,1,0,0
1237,1,0.1724584700333985,2.012331446728271,-1.3339827952620225,2.0123314478474525,-1.333982796666238,1,0.1838822787672746,-0.1838822787672746,-0.7265441867756763,0,0,0,1,0,0,1,0
1238,1,0.17463362108196356,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,-0.3144386012327254,0.3144386012327254,0.3160038485670554,0,0,1,0,0,0,0,1
1239,1,0.17559654827721236,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.2050857402327254,0.2050857402327254,1.700197692788993,1,0,0,0,0,1,0,0
1240,1,0.17663984509515707,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,-0.021131142232725383,0.021131142232725383,-0.1806153169171513,1,0,0,0,0,0,0,1
1241,1,0.17683549018204134,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.3987579072327254,0.3987579072327254,-0.6701902389193125,0,1,0,0,0,0,1,0
1242,1,0.17947066574657333,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
1243,1,0.1805225812908125,0.3372037328002173,0.9077068533236076,0.3372037327462976,0.907706856961866,1,0.2318937377672745,-0.23189373776727465,-0.015075595089082409,0,0,0,1,0,0,1,0
1244,1,0.18313728738039511,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.0182613112327254,0.01826131123272534,0.7351363357487617,0,1,0,0,0,0,1,0
1245,1,0.18324480599091847,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,0.22889074476727456,-0.2288907447672746,0.7351363357487617,0,0,1,0,0,1,0,0
1246,1,0.18605580357185755,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.23917525876727466,-0.23917525876727455,-0.11017288209669644,0,0,1,0,0,0,0,1
1247,1,0.18645980636691048,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,-0.06626679723272537,0.06626679723272544,-0.8568626911935178,0,1,0,0,0,1,0,0
1248,1,0.1880402653011576,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.4594487492327254,0.4594487492327254,-0.09608439513260547,0,0,1,0,1,0,0,0
1249,1,0.19629786696388224,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.3445795502327254,0.34457955023272546,0.7562690661948982,0,0,1,0,0,0,0,1
1250,1,0.19667278155769136,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.33297231423272544,0.3329723142327253,-1.170331526144542,0,0,0,1,0,0,1,0
1251,1,0.1978914694557284,-0.7795480796492813,0.9077068533236076,-0.7795480773211387,0.907706856961866,1,0.1930738617672746,-0.1930738617672746,-1.0188802912805641,0,0,0,1,1,0,0,0
1252,1,0.1993579457347312,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.36203329776727455,-0.36203329776727455,-1.5401543089519298,1,0,0,0,0,1,0,0
1253,1,0.2000717917400701,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
1254,1,0.2002471828201624,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.2725346032327254,0.2725346032327254,-0.52578324753738,0,0,0,1,0,0,1,0
1255,1,0.20032151933445214,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.09254476176727457,-0.0925447617672746,-0.52578324753738,0,0,0,1,0,1,0,0
1256,1,0.20080459894325675,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.01768986023272545,0.01768986023272545,1.5029588752917196,0,0,0,1,0,1,0,0
1257,1,0.20235790888967628,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
1258,1,0.20262767502269294,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.22936901623272546,0.22936901623272546,-0.0643852994634008,0,0,0,1,0,0,0,1
1259,1,0.20299569463546646,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.3729829987672746,-0.3729829987672746,-0.6384911432501078,0,0,1,0,0,0,1,0
1260,1,0.20310773807729451,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,-0.33420557723272537,0.3342055772327255,0.6365169270001249,0,1,0,0,0,0,0,1
1261,1,0.20322430635042715,0.8955796342787719,1.4681292726154007,0.8955796377800159,1.4681292703688922,1,-0.05461901323272539,0.05461901323272544,0.6365169270001249,0,0,1,0,0,0,1,0
1262,1,0.2035772431921854,-0.22117216867833686,0.9077068533236076,-0.2211721722874204,0.907706856961866,1,0.24386751276727456,-0.24386751276727456,-0.8956060303447679,0,0,1,0,0,1,0,0
1263,1,0.20388342344379615,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1264,1,0.2045655956300029,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.1688309002327254,0.1688309002327254,-0.5011283953502208,0,0,1,0,0,0,0,1
1265,1,0.20567999693987693,-1.89629989209878,-0.2131379662056171,-1.896299887388575,-0.21313796985218594,1,-0.4895856172327254,0.4895856172327254,-0.8885617868627225,0,0,0,1,0,1,0,0
1266,1,0.20613851317874235,0.3372037328002173,0.9077068533236076,0.3372037327462976,0.907706856961866,1,-0.33426299823272543,0.33426299823272543,-0.6842787258834034,1,0,0,0,0,1,0,0
1267,1,0.20732531178948985,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.3745491702327254,0.3745491702327255,0.04832259624932695,0,0,1,0,1,0,0,0
1268,1,0.2077840434965126,0.3372037328002173,-0.7735603854974101,0.3372037327462976,-0.7735603832592121,1,0.4145024337672746,-0.4145024337672746,-1.057623630431814,0,1,0,0,1,0,0,0
1269,1,0.2082266150917333,-0.22117216867833686,0.9077068533236076,-0.2211721722874204,0.907706856961866,1,0.4946762087672746,-0.4946762087672746,-0.8920839086037452,0,0,0,1,1,0,0,0
1270,1,0.2095743684160299,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,-0.3647510972327254,0.3647510972327255,3.6021434329412743,0,1,0,0,0,0,1,0
1271,1,0.2106932945572085,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.4372297057672746,-0.4372297057672746,0.030711987544213237,1,0,0,0,0,1,0,0
1272,1,0.21232718959448124,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.2477316092327254,0.2477316092327253,-0.31093382133499275,0,0,0,1,0,0,0,1
1273,1,0.2124480672307611,-0.22117216867833686,0.9077068533236076,-0.2211721722874204,0.907706856961866,1,0.24960881676727464,-0.2496088167672746,-0.31093382133499275,0,0,0,1,0,0,1,0
1274,1,0.21273140785769154,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.08573530976727461,-0.08573530976727456,-0.6067920475809031,1,0,0,0,1,0,0,0
1275,1,0.21324486847668414,0.3372037328002173,2.0285516823800127,0.3372037327462976,2.0285516837759183,1,0.3623562227672745,-0.3623562227672746,0.11524290932875905,0,1,0,0,1,0,0,0
1276,1,0.21335863566377108,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,-0.2583163582327254,0.25831635823272536,-0.5856593171347666,0,0,0,1,0,0,0,1
1277,1,0.21340754693549216,0.3372037328002173,-1.3339827952620225,0.3372037327462976,-1.333982796666238,1,-0.004401369232725438,0.004401369232725383,-0.5856593171347666,1,0,0,0,0,1,0,0
1278,1,0.21572016666845384,-1.3379239811278356,-1.3339827952620225,-1.337923982354857,-1.333982796666238,1,0.06333097476727456,-0.06333097476727456,-0.5328274910194255,0,1,0,0,0,1,0,0
1279,1,0.22047662624221046,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.8944052100732642,1,-0.4880901592327254,0.4880901592327254,-0.05029681249930983,1,0,0,0,0,0,0,1
1280,1,0.22454423411688207,-0.7795480796492813,0.9077068533236076,-0.7795480773211387,0.907706856961866,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1281,1,0.22636235442869895,0.3372037328002173,-0.7735603854974101,0.3372037327462976,-0.7735603832592121,1,0.2231690997672746,-0.2231690997672746,-0.3144559430760155,0,1,0,0,0,0,0,1
1282,1,0.2274416344289231,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.07447810276727462,-0.07447810276727462,-1.1527209174394282,0,0,0,1,1,0,0,0
1283,1,0.2299177944933222,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.31122607976727457,-0.31122607976727457,-0.8110751085602221,1,0,0,0,0,0,0,1
1284,1,0.23002165014517045,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1285,1,0.2308393518023576,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,-0.4334567502327254,0.4334567502327255,0.09058805714159986,1,0,0,0,0,0,1,0
1286,1,0.23202873603099344,-1.89629989209878,-0.7735603854974101,-1.896299887388575,-0.7735603832592121,1,0.3149747677672745,-0.3149747677672746,0.10467654410569084,0,0,0,1,0,0,1,0
1287,1,0.2320800174524455,2.012331446728271,-1.3339827952620225,2.0123314478474525,-1.333982796666238,1,0.4755685607672746,-0.4755685607672746,0.10467654410569084,0,1,0,0,0,0,0,1
1288,1,0.23346504676796564,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.4904611357672747,-0.4904611357672746,-0.8392520824884041,0,0,0,1,0,0,0,1
1289,1,0.2344762388304635,-1.3379239811278356,0.9077068533236076,-1.337923982354857,0.907706856961866,1,0.14256150476727458,-0.14256150476727458,-0.24401350825556065,1,0,0,0,0,1,0,0
1290,1,0.2354439063251743,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.3264536392327254,0.3264536392327253,-1.18089789136761,1,0,0,0,0,0,0,1
1291,1,0.2356255459818301,-0.22117216867833686,0.9077068533236076,-0.2211721722874204,0.907706856961866,1,0.2239768457672746,-0.22397684576727456,-0.786420256373063,0,1,0,0,0,0,0,1
1292,1,0.23588367683434924,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
1293,1,0.24167718464948704,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.12374893223272534,0.12374893223272546,-0.7758538911499947,0,0,0,1,0,0,0,1
1294,1,0.2422059435076523,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.07331469376727462,-0.07331469376727462,-0.10312863861465096,0,0,0,1,0,1,0,0
1295,1,0.2436823313218938,0.3372037328002173,-1.3339827952620225,0.3372037327462976,-1.333982796666238,1,0.4938556667672746,-0.4938556667672746,-0.4553408127169252,0,0,1,0,0,1,0,0
1296,1,0.2438411313538693,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,0.4741203517672746,-0.4741203517672746,-0.74415479548079,0,0,0,1,0,0,0,1
1297,1,0.24490403577413386,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.8944052100732642,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
1298,1,0.24507834951343935,-1.89629989209878,1.4681292726154007,-1.896299887388575,1.4681292703688922,1,0.021645290767274616,-0.02164529076727456,-0.1806153169171513,0,1,0,0,0,1,0,0
1299,1,0.24516582958532815,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.34932890676727457,-0.34932890676727457,-0.1806153169171513,1,0,0,0,1,0,0,0
1300,1,0.2455480700964876,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.08934372023272548,0.08934372023272541,-0.7194999432936309,1,0,0,0,0,0,1,0
1301,1,0.24694925952380986,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.3108338892327254,0.31083388923272537,-0.8498184477114723,1,0,0,0,0,0,1,0
1302,1,0.2516852496226171,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.2110197052327254,0.2110197052327254,1.1754015533766045,0,1,0,0,0,0,1,0
1303,1,0.2522898532721736,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.3181287562327254,0.3181287562327254,1.5417022144429695,0,1,0,0,0,0,0,1
1304,1,0.2526658452067696,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.3267345107672747,-0.32673451076727456,1.5417022144429695,1,0,0,0,0,1,0,0
1305,1,0.25283843520081617,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,-0.21111211923272544,0.21111211923272533,-0.44125232575283424,0,0,0,1,0,0,1,0
1306,1,0.2543777397170072,-0.7795480796492813,0.9077068533236076,-0.7795480773211387,0.907706856961866,1,0.3344891527672745,-0.3344891527672746,0.13285351803387274,0,0,0,1,1,0,0,0
1307,1,0.2576166570584663,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,0.07414098776727462,-0.07414098776727462,-0.4659071779399934,0,1,0,0,0,1,0,0
1308,1,0.26171787796568635,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.29783576676727463,-0.2978357667672746,-0.3320665517811292,0,1,0,0,0,0,0,1
1309,1,0.2643375398228883,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,-0.08174381323272539,0.08174381323272539,-0.8533405694524949,0,0,0,1,0,1,0,0
1310,1,0.2649781266547242,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.07402624276727465,-0.0740262427672746,-0.4025089866015841,0,0,0,1,0,1,0,0
1311,1,0.2664066805380314,-1.89629989209878,-1.3339827952620225,-1.896299887388575,-1.333982796666238,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
1312,1,0.2680056697338116,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,0.2462802107672747,-0.24628021076727455,-0.3144559430760155,0,0,0,1,0,0,1,0
1313,1,0.26810952538565985,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,-0.4290648182327254,0.4290648182327255,1.5769234318531968,0,0,0,1,0,0,1,0
1314,1,0.2692534458330924,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.3259318847672745,-0.32593188476727464,0.2702162659337597,0,1,0,0,0,0,1,0
1315,1,0.27008989321997,-2.4546757935773345,-0.7735603854974101,-2.454675792422293,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
1316,1,0.27015194804929016,0.3372037328002173,0.9077068533236076,0.3372037327462976,0.907706856961866,1,-0.2744003092327254,0.2744003092327254,-0.2228807778094242,0,0,1,0,0,0,0,1
1317,1,0.2713536139628956,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.31212148076727464,-0.3121214807672746,0.09058805714159986,0,0,0,1,0,0,1,0
1318,1,0.2724697390180285,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,0.19258816876727455,-0.19258816876727455,-0.04677469075828709,0,0,1,0,1,0,0,0
1319,1,0.2726905938793241,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.0,0.0,0.0,1,0,0,0,0,0,1,0
1320,1,0.27387631514928484,-1.3379239811278356,-1.8944052145538155,-1.337923982354857,-1.8944052100732642,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
1321,1,0.2753121949499423,-1.3379239811278356,-1.3339827952620225,-1.337923982354857,-1.333982796666238,1,-0.4967050172327254,0.4967050172327254,2.0207107712220624,0,0,0,1,0,0,1,0
1322,1,0.2772744634590341,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1323,1,0.2775513400412437,0.3372037328002173,0.9077068533236076,0.3372037327462976,0.907706856961866,1,0.2438963727672745,-0.2438963727672746,0.3019153616029644,0,1,0,0,0,0,1,0
1324,1,0.27775840494046816,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.3137561647672745,-0.31375616476727464,-0.9273051260139726,1,0,0,0,0,0,0,1
1325,1,0.2779439230239565,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.2454975662327254,0.2454975662327253,-0.5786150736527211,0,1,0,0,1,0,0,0
1326,1,0.2779695637346825,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.11327534423272545,0.11327534423272545,-0.5786150736527211,0,0,0,1,0,1,0,0
1327,1,0.2815900751828289,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,-0.12998717823272546,0.12998717823272546,-0.33558867352215194,0,0,0,1,0,0,1,0
1328,1,0.2819318076804044,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.12395910523272545,0.12395910523272545,1.112003362038195,1,0,0,0,0,0,0,1
1329,1,0.2828818067862115,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.06524524223272538,0.06524524223272543,-0.7511990389628356,0,0,0,1,1,0,0,0
1330,1,0.2834547366166359,-1.89629989209878,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,-0.4979975662327254,0.4979975662327254,0.33713657901319183,0,1,0,0,1,0,0,0
1331,1,0.2835249792359358,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.3039499472327254,0.3039499472327255,0.33713657901319183,1,0,0,0,0,0,1,0
1332,1,0.2863689434449511,0.3372037328002173,-0.7735603854974101,0.3372037327462976,-0.7735603832592121,1,0.2811277437672747,-0.28112774376727456,-0.2158365343273787,1,0,0,0,0,0,0,1
1333,1,0.2864366004463626,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
1334,1,0.28653636220322104,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,-0.0915776812327253,0.09157768123272536,-0.8145972303012449,0,0,1,0,1,0,0,0
1335,1,0.2869726852218782,-0.22117216867833686,0.9077068533236076,-0.2211721722874204,0.907706856961866,1,-0.2935095632327254,0.29350956323272537,1.1049591185561496,1,0,0,0,0,0,1,0
1336,1,0.28737948910297684,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.8944052100732642,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
1337,1,0.2878317567652788,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,-0.2194638112327254,0.2194638112327254,-0.8005087433371539,0,1,0,0,0,0,1,0
1338,1,0.28783800534184223,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,-0.1786761882327254,0.17867618823272546,-0.8005087433371539,0,0,1,0,0,0,0,1
1339,1,0.2879485405065688,-1.3379239811278356,0.9077068533236076,-1.337923982354857,0.907706856961866,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
1340,1,0.28801361189009195,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0
1341,1,0.2893613652143885,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.23450243376727464,-0.2345024337672746,-1.2830394218572696,0,0,1,0,0,0,0,1
1342,1,0.2897229207824412,-0.7795480796492813,0.9077068533236076,-0.7795480773211387,0.907706856961866,1,0.3836805157672747,-0.3836805157672746,-1.1210218217702237,0,1,0,0,1,0,0,0
1343,1,0.2899967808104478,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.04443227423272544,0.04443227423272544,0.07297744843648615,0,1,0,0,0,1,0,0
1344,1,0.29061086505892825,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.8944052100732642,1,-0.19803533123272546,0.19803533123272546,-0.4694292996810162,1,0,0,0,0,0,1,0
1345,1,0.2907446707846498,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,0.4273423127672745,-0.4273423127672746,-0.4694292996810162,0,0,0,1,0,0,1,0
1346,1,0.29344103930587245,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.004164880767274615,-0.004164880767274559,-1.0787563608779505,0,1,0,0,0,1,0,0
1347,1,0.2947222129695443,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,0.1127782957672746,-0.11277829576727455,-0.8181193520422676,1,0,0,0,0,1,0,0
1348,1,0.2955144893841628,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.23673213423272546,0.2367321342327253,-1.2548624479290875,0,0,0,1,0,0,1,0
1349,1,0.29595619910675397,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.32174739776727457,-0.32174739776727457,0.17159685718512294,1,0,0,0,0,1,0,0
1350,1,0.2964636266173405,0.3372037328002173,-1.3339827952620225,0.3372037327462976,-1.333982796666238,1,-0.1883430952327254,0.1883430952327254,0.5308532747694427,0,0,0,1,0,0,0,1
1351,1,0.2970152251001861,0.8955796342787719,0.9077068533236076,0.8955796377800159,0.907706856961866,1,0.4303070307672746,-0.4303070307672746,-0.0009871081249914386,0,1,0,0,1,0,0,0
1352,1,0.3043545014762358,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.2261374902327254,0.22613749023272545,-0.4060311083426068,0,1,0,0,0,0,0,1
1353,1,0.3087888361547368,-2.4546757935773345,0.3472844435589949,-2.454675792422293,0.3472844435548398,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
1354,1,0.30929712553795274,0.3372037328002173,-0.7735603854974101,0.3372037327462976,-0.7735603832592121,1,-0.020952112232725417,0.020952112232725417,-0.6666681171782898,0,1,0,0,0,0,0,1
1355,1,0.309431362199989,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
1356,1,0.3102380749811507,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.4433685952327254,0.4433685952327254,0.8407999879794441,0,0,1,0,0,0,0,1
1357,1,0.3119172183314694,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.4834679507672746,-0.4834679507672746,-0.0009871081249914386,0,0,0,1,0,1,0,0
1358,1,0.3123300553209742,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,-0.4961271482327254,0.4961271482327254,1.0873485098510358,0,0,1,0,0,1,0,0
1359,1,0.31574931951014484,0.8955796342787719,0.9077068533236076,0.8955796377800159,0.907706856961866,1,0.10162364576727456,-0.10162364576727456,-0.08551802990953725,0,0,1,0,0,1,0,0
1360,1,0.31609471496639546,0.3372037328002173,0.3472844435589949,0.3372037327462976,0.3472844435548398,1,0.21041061676727454,-0.21041061676727454,0.12933139629285004,1,0,0,0,0,0,1,0
1361,1,0.3173513252601281,0.3372037328002173,-1.3339827952620225,0.3372037327462976,-1.333982796666238,1,0.3472333567672746,-0.3472333567672746,-1.0505793869497686,0,0,1,0,0,0,0,1
1362,1,0.3180466410039339,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.2906257712327254,0.29062577123272537,0.3794020399054647,1,0,0,0,0,0,0,1
1363,1,0.3187365700438056,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,0.4634069717672746,-0.4634069717672746,-0.8850396651216997,1,0,0,0,1,0,0,0
1364,1,0.3268108083046156,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.4756685072327254,0.4756685072327255,-0.2616241169606744,1,0,0,0,1,0,0,0
1365,1,0.328655431199788,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.02367555976727453,-0.023675559767274482,-0.7265441867756763,0,1,0,0,0,0,1,0
1366,1,0.3302145587864563,-0.7795480796492813,-1.8944052145538155,-0.7795480773211387,-1.8944052100732642,1,0.0,0.0,0.0,1,0,0,0,0,1,0,0
1367,1,0.3303929664207517,0.8955796342787719,1.4681292726154007,0.8955796377800159,1.4681292703688922,1,-0.4508265612327254,0.4508265612327254,-0.011553473348059666,0,0,0,1,1,0,0,0
1368,1,0.3311927842208778,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.4446580757672747,-0.44465807576727456,0.17511897892614567,0,0,0,1,0,0,1,0
1369,1,0.3312283364668425,-1.3379239811278356,0.9077068533236076,-1.337923982354857,0.907706856961866,1,-0.3692054322327254,0.3692054322327255,-1.0083139260574958,0,0,1,0,0,0,0,1
1370,1,0.3318904701144145,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
1371,1,0.3352000610114882,-0.7795480796492813,0.9077068533236076,-0.7795480773211387,0.907706856961866,1,-0.35412797923272543,0.3541279792327253,-0.4694292996810162,0,0,0,1,0,0,0,1
1372,1,0.3361112758489703,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1373,1,0.3362265513131587,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
1374,1,0.3362907608240525,0.3372037328002173,-0.2131379662056171,0.3372037327462976,-0.21313796985218594,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
1375,1,0.3363616498478244,2.012331446728271,-0.7735603854974101,2.0123314478474525,-0.7735603832592121,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
